inner_index,index,row_desc,row_id,eng,rus,LEN,RESTRICT,,
1046,3340,Join Game,ME_MUL_HOJ_00001,JOIN MATCH,ВЛИТЬСЯ В БОЙ,10,13,,
1047,3337,Menu_Matchselection,ME_MUL_HOJ_00002,MATCH SELECTION,ВЫБОР БОЯ,15,9,,
1048,3343,Create Match,ME_MUL_HOJ_00003,CREATE MATCH,СОЗДАТЬ БОЙ,12,11,,
1049,3362,Match Settings Title,ME_MUL_MST_00001,MATCH SETTINGS,НАСТРОЙКИ БОЯ,14,13,,
1050,3365,Public,ME_MUL_MST_00002,PUBLIC,ПУБЛИЧНЫЙ,6,9,,
1051,3368,Private,ME_MUL_MST_00003,PRIVATE,ПРИВАТНЫЙ,7,9,,
1052,3371,Players,ME_MUL_MST_00004,PLAYERS,ИГРОКИ,7,6,,
1053,3348,Menu_Difficultysetting_Title,ME_MUL_DI1_00001,SELECT DIFFICULTY,ВЫБОР СЛОЖНОСТИ,17,15,,
1054,3351,Menu_Difficultysetting_01,ME_MUL_DI1_00002,AVERAGE JOE,ТИПИЧНЫЙ ВАНЯ,11,13,,
1055,3354,Menu_Difficultysetting_02,ME_MUL_DI1_00003,ROUGH & TOUGH,СКВОЗЬ ПОТ И СЛЁЗЫ,13,18,,
1056,3357,Menu_Difficultysetting_03,ME_MUL_DI1_00004,SUPREME MASTER,Я ЗНАЮ КУНГ-ФУ,14,14,,
1057,3379,SelectChar,ME_MUL_SCH_00001,PLEASE SELECT A CHARACTER,ВЫБЕРИТЕ ПЕРСОНАЖА,25,18,,
1058,3384,Waiting,ME_MUL_GLO_00001,WAITING..,ОЖИДАНИЕ...,9,11,,
1059,3404,Quick Join,ME_MUL_CJT_00001,QUICK MATCH,БЫСТРЫЙ БОЙ,11,11,,
1060,3407,Choose Server,ME_MUL_CJT_00002,CUSTOM MATCH,НАСТРАИВАЕМЫЙ БОЙ,12,17,,
1061,3415,Server,ME_MUL_SLI_00001,SERVER,СЕРВЕР,6,6,,
1062,3418,Level,ME_MUL_SLI_00002,WORLD,МИР,5,3,,
1063,3421,Difficulty,ME_MUL_SLI_00003,DIFFICULTY,СЛОЖНОСТЬ,10,9,,
1064,3424,Players,ME_MUL_SLI_00004,PLAYERS,ИГРОКИ,7,6,,
1065,3427,Ping,ME_MUL_SLI_00005,PING,ПИНГ,4,4,,
1066,3430,Page Up,ME_MUL_SLI_00006,PAGE UP,СТРАНИЦА ВВЕРХ,7,14,,
1067,3433,Page Down,ME_MUL_SLI_00007,PAGE DOWN,СТРАНИЦА ВНИЗ,9,13,,
1068,3436,Select,ME_MUL_SLI_00008,SELECT,ВЫБОР,6,5,,
1069,3439,Refresh,ME_MUL_SLI_00009,REFRESH,ОБНОВИТЬ,7,8,,
1070,3387,Match Begin,ME_MUL_GLO_00002,YOUR MATCH WILL BEGIN IN,БОЙ НАЧНЁТСЯ ЧЕРЕЗ,24,18,,
1071,3390,Seconds,ME_MUL_GLO_00003,SECONDS,...,7,3,,
1072,3464,Ingame Msg,ME_MPO_GBO_00001,If you accept this game invite any unsaved progress will be lost. Do you wish to continue?,"Если вы примите данное приглашение, вы потеряете несохранённый прогресс. Продолжить?",90,84,,
1073,3469,Back From Lobby,ME_MPO_SSI_00001,The Server will be destroyed. Are you sure you wish to go back?,"Сервер удалён. Вы уверены, что хотите вернуться?",63,48,,
1074,3472,Server Error,ME_MPO_SSI_00002,Network Error,Сетевая ошибка,13,14,,
1075,3475,Client Error,ME_MPO_SSI_00003,One of the players was disconnected.,Один из игроков был отключён.,36,29,,
1076,3480,Server Disconnect,ME_MPO_CSI_00001,Server was disconnected,Сервер отключён,23,15,,
1077,3483,Back from Lobby,ME_MPO_CSI_00002,Are you sure you wish to exit this server?,Вы действительно хотите покинуть данный сервер?,42,47,,
1078,3497,Client Disconnection,ME_MPO_GMP_00001,You have been disconnected due to a network error.,Вы были отключены из-за сетевой ошибки.,50,39,,
1079,3500,Other Player Disconnected,ME_MPO_GMP_00002,has been disconnected.,был отключён.,22,13,,
1080,3505,Client end due to server,ME_MPO_PAU_00001,Your session has ended due to disconnection by Server,Ваша игровая сессия завершена из-за отключения от сервера.,53,58,,
1081,3508,Server Exits,ME_MPO_PAU_00002,Are you sure you wish to exit? The match will end for all connected players and current progress will be lost,Вы действительно хотите выйти? Текущий бой завершится для всех подключённых игроков и прогресс будет утерян.,109,108,,
1082,3511,Idle Message,ME_MPO_PAU_00003,You have been idle for greater than 60 secs. Press A to get back to the game,"Вы бездействовали более 60 секунд. Нажмите A, чтобы вернуться к игре",76,68,,
1083,3514,Idle Disconnection,ME_MPO_PAU_00004,You have been disconnected for being idle for too long,Вы были отключены из-за слишком долгого бездействия,54,51,,
1084,3517,Client Exits,ME_MPO_PAU_00005,Are you sure you wish to exit?,Вы действительно хотите выйти?,30,30,,
1085,3520,Client Msg When Server Idle Disconnect,ME_MPO_PAU_00006,Server was disconnected for being idle for too long.,Сервер отключён из-за долгого простоя.,52,38,,
1086,3528,Client msg when Level is switched,ME_MPO_LPO_00001,Please Wait while the Server selects the next Level..,"Подождите, пока ведущий выберет следующий уровень...",53,52,,
1087,3531,Server Msg for Level Switch,ME_MPO_LPO_00002,You have been idle for greater than 60 secs. Please select a Level,"Вы бездействовали более 60 секунд. Пожалуйста, выберите уровень.",66,64,,
1088,3666,Subject,ME_MPI_00001,Scott Pilgrim Online Match,Скотт Пилигрим - онлайн бой,26,27,,
1089,3669,Invite text,ME_MPI_00002,Please join me for a session of Scott Online,Присоединяйся ко мне онлайн!,44,28,,
1090,3703,Achievement 1,ME_DLA_00001,The Team Debut,Командный дебют,14,15,,
1091,3712,Achievement 2,ME_DLA_00002,Everybody wants to play,Поиграть-то все хотят,23,21,,
1092,3721,Achievement 3,ME_DLA_00003,End of the World,Апокалипсис,16,11,,
1093,3730,Achievement 4,ME_DLA_00004,And… It’s a Wrap!,И... снято!,17,11,,
1094,3739,Achievement 5,ME_DLA_00005,Knock & Roll,С ног и в ролл!,12,15,,
1095,3748,Achievement 6,ME_DLA_00006,Web of Experience,По сетевым волнам,17,17,,
1096,3757,Achievement 7,ME_DLA_00007,World Champion,Чемпион мира,14,12,,
1097,3766,Achievement 8,ME_DLA_00008,The Long Haul,Долгий путь,13,11,,
1098,3706,Achievement 1 How,ME_DLA_00009,Complete your first online match,Завершите свой первый бой в онлайне,32,35,,
1099,3715,Achievement 2 How,ME_DLA_00010,Play Online with all characters at least once (including Wallace Wells).,Сыграть онлайн за каждого персонажа (включая Уоллеса Уэллса).,72,61,,
1100,3724,Achievement 3 How,ME_DLA_00012,Clear every Level in the game once in online mode.,Пройти каждый уровень хотя бы раз онлайн.,50,41,,
1101,3769,Achievement 8 How,ME_DLA_00013,Complete the entire game from the beginning to the end in one online multiplayer session.,Пройти всю игру от начала до конца за одну онлайн-сессию.,89,57,,
1102,3733,Achievement 4 How,ME_DLA_00014,Clear the game once with Wallace Wells.,Завершите игру за Уоллеса Уэллса.,39,33,,
1103,3742,Achievement 5 How,ME_DLA_00015,Knockout 25 enemies using Tech Attack 2 with Wallace Wells,"Играя за Уоллеса, сбейте с ног 25 врагов, применив спец. атаку 2",58,64,,
1104,3751,Achievement 6 How,ME_DLA_00016,Earn 10000 XP in online mode,Заработать 10к ОПТ в онлайне.,28,29,,
1105,3760,Achievement 7 How,ME_DLA_00017,Knockout 500 enemies in online mode,Выбить дурь из 500 врагов в онлайн режиме,35,41,,
1106,3374,Server Type,ME_MUL_MST_00005,SERVER TYPE,ТИП СЕРВЕРА,11,11,,
1107,3410,Title,ME_MUL_CJT_00003,SEARCH TYPE,ТИП ПОИСКА,11,10,,
1108,3442,Title,ME_MUL_SLI_00010,SERVER LIST,СПИСОК СЕРВЕРОВ,11,15,,
1109,3393,Invite Player,ME_MUL_GLO_00004,INVITE PLAYER,ПРИГЛАСИТЬ ИГРОКА,13,17,,
1110,3486,Server Full,ME_MPO_CSI_00003,Server is Full,Сервер переполнен,14,17,,
1111,3489,PSN Sign Out,ME_MPO_CSI_00004,You are no longer signed into the PlayStation™Network,Соединение с PlayStation™Network было потеряно.,53,47,,
1112,3492,XBOX Sign Out,ME_MPO_CSI_00005,Your connection to Xbox LIVE has been lost.,Соединение с Xbox LIVE было потеряно.,43,37,,
1113,3536,Multiplayer Trial Menu,ME_MPO_MTR_00001,MULTIPLAYER TRIAL,ОНЛАЙН (ДЕМО),17,13,,
1114,3539,Buy Full DLC,ME_MPO_MTR_00002,Buy Full DLC,Купить DLC,12,10,,
1115,3680,Server Trial Info,ME_MP1_00003,"If you wish to play more Worlds, you need to buy Scott Pilgrim Online Multiplayer and Wallace pack DLC.","Если вы хотите сыграть в иных Мирах, вы должны купить Scott Pilgrim Online Multiplayer и DLC Wallace.",103,101,,
1116,3683,Client Trial Info,ME_MP1_00004,"If you wish to play more Worlds, you need to buy Scott Pilgrim Online Multiplayer and Wallace pack DLC.","Если вы хотите посетить другие миру, вам нужно приобрести Scott Pilgrim Online Multiplayer и DLC Wallace.",103,105,,
1117,3686,End of Level Popup,ME_MP1_00005,"If you wish to play more Worlds, you need to buy Scott Pilgrim Online Multiplayer and Wallace pack DLC.","Если вы хотите посетить другие миру, вам нужно приобрести Scott Pilgrim Online Multiplayer и DLC Wallace.",103,105,,
1118,3689,Trial Invite,ME_MP1_00006,To accept this game invite you need to buy the full DLC.,"Вам нужно приобрести DLC, чтобы принять это приглашение.",56,56,,
1119,3396,START MATCH,ME_MUL_GLO_00005,START MATCH,НАЧАТЬ БОЙ,11,10,,
1120,3709,Achievement 1 Desc,ME_DLA_00018,Completed your first online match,Завершите свой первый бой в онлайне,33,35,,
1121,3718,Achievement 2 Desc,ME_DLA_00019,Played Online with all characters at least once (including Wallace Wells).,Сыграть онлайн за каждого персонажа (включая Уоллеса Уэллса).,74,61,,
1122,3727,Achievement 3 Desc,ME_DLA_00020,Cleared every Level in the game once in online mode.,Пройти каждый уровень хотя бы раз онлайн.,52,41,,
1123,3736,Achievement 4 Desc,ME_DLA_00021,Cleared the game once with Wallace Wells.,Завершите игру за Уоллеса Уэллса.,41,33,,
1124,3745,Achievement 5 Desc,ME_DLA_00022,Knocked Out 25 enemies using Tech Attack 2 with Wallace Wells,"Играя за Уоллеса, сбейте с ног 25 врагов, применив спец. атаку 2",61,64,,
1125,3754,Achievement 6 Desc,ME_DLA_00023,Earned 10000 XP in online mode,Заработать 10к ОПТ в онлайне.,30,29,,
1126,3763,Achievement 7 Desc,ME_DLA_00024,Knocked Out 500 enemies in online mode,Выбить дурь из 500 врагов в онлайн режиме,38,41,,
1127,3772,Achievement 8 Desc,ME_DLA_00025,Completed the entire game from the beginning to the end in one online multiplayer session.,Пройти всю игру от начала до конца за одну онлайн-сессию.,90,57,,
1128,3692,PSN Trial Invite No,ME_MP1_00008,In this Trial mode for online multiplayer you cannot send game invites.,В пробном режиме для онлайн-игры вы не можете отправлять приглашения.,71,69,,
1129,3695,Invite Restrictions,ME_MP1_00009,In this Trial mode for online multiplayer you cannot accept game invites.,В пробном режиме для онлайн-игры вы не можете принимать приглашения.,73,68,,
1130,2346,Rich_presence_lobby,ME_REA_00021,Lobby,Лобби,5,5,,
1131,3523,PlayerLeft,ME_MPO_PAU_00007,has left the game.,покинул игру.,18,13,,
1132,3445,View Game Invites,ME_MUL_00001,VIEW GAME INVITES,ПОСМОТРЕТЬ ПРИГЛАШЕНИЯ,17,22,,
1133,3547,Connect XBOX Live,ME_MPO_MPO_00001,This feature requires you to be connected to Xbox LIVE and have multiplayer privileges.,Для данной функции требуется подключение к Xbox LIVE и наличие прав для игры онлайн.,87,84,,
1134,3550,PriveledgeError,ME_MPO_MPO_00002,You do not have the necessary privileges to access Xbox LIVE gameplay.,У вас недостаточно прав для доступа к игровому процессу Xbox LIVE.,70,66,,
1135,3553,NoMatchFound,ME_MPO_MPO_00003,You have been returned to the main menu because no matches were found.,"Вы возвращены в главное меню, так как не найдено доступных боёв.",70,64,,
1136,3556,GameNotAvailable,ME_MPO_MPO_00004,You have been returned to the main menu because the game session is no longer available.,Вы возвращены в главное меню из-за недоступности текущей игровой сессии.,88,72,,
1137,3559,ServerDisconnected,ME_MPO_MPO_00005,You have been returned to the main menu because the server is disconnected.,Вы возвращены в главное меню по причине отключения сервера.,75,59,,
1138,3562,Connect PSN,ME_MPO_MPO_00006,You have been returned to the main menu because you are no longer signed in to the PlayStation™Network.,"Вы возвращены в главное меню, поскольку вы вышли из своего аккаунта PlayStation™Network.",103,88,,
1139,3565,ServerFull,ME_MPO_MPO_00007,You have been returned to the main menu because the server is full.,Вы возвращены в главное меню по причине заполненности сервера.,67,62,,
1140,3568,NetworkError,ME_MPO_MPO_00008,You have been returned to the main menu because of a network error.,Вы возвращены в главное меню из-за возникшей сетевой ошибки.,67,60,,
1141,3571,NetworkCabelError,ME_MPO_MPO_00009,You have been returned to the main menu because the ethernet cable has been disconnected.,Вы возвращены в главное меню по причине отключения Ethernet кабеля.,89,67,,
1142,3574,ConnectPSNToAccess,ME_MPO_MPO_00010,This feature requires you to be connected to the PlayStation™Network.,Для данной функции требуется подключение к PlayStation™Network.,69,63,,
1143,3448,BuyDLC,ME_MUL_00002,BUY DLC,КУПИТЬ DLC,7,10,,
1144,3451,XboxLiveParty,ME_MUL_00003,Xbox LIVE PARTY SESSIONS,СЕССИИ ВЕЧЕРИНОК - Xbox LIVE,24,28,,
1145,3454,InviteXboxLP,ME_MUL_00004,INVITE Xbox LIVE PARTY,ПРИГЛАСИТЬ в Xbox LIVE PARTY,22,28,,
1146,3457,Invite Friend,ME_MUL_00005,INVITE FRIENDS,ПРИГЛАСИТЬ ДРУЗЕЙ,14,17,,
1147,3577,FailCreation,ME_MPO_MPO_00011,Failed to create a match. The connection is not responding.,Не удалось создать бой. Сетевая ошибка.,59,39,,
1148,3698,VoiceChatRestriction,ME_MP1_00010,Voice Chat is disabled on your PlayStation™Network account due to chat restrictions.,Голосовой чат на вашем аккаунте Playstation отключён из-за ограничений чата.,84,76,,
1149,3580,FailToJoinDueNWIssue,ME_MPO_MPO_00012,You have been returned to the main menu because you cannot join this server due to network issues.,Вы возвращены в главное меню так как невозможно подключиться к серверу из-за сетевых неполадок.,98,95,,
1150,3583,SaveDataUpdated,ME_MPO_MPO_00013,Save data is being updated. Games saved in Title Update will not work when the update is deleted.,"Данные сохранения обновляются. Прогресс, сохраненный на новом патче, не заработает после удаления обновления.",97,109,,
1151,3586,GamePaused,ME_MPO_MPO_00014,Game Paused,На паузе,11,8,,
1152,3589,SPAndWallacePack,ME_MPO_MPO_00015,Scott Pilgrim Online Multiplayer and Wallace pack,Scott Pilgrim Online Multiplayer и Wallace pack,49,47,,
1153,3592,SaveDataUpdate,ME_MPO_MPO_00016,"The save file being created requires the most recent title update from Xbox LIVE. If the title update is removed, the save will no longer be accessible.","Для создаваемого сохранения нужно установить последний патч для игры в Xbox LIVE. Если удалить патч, вы лишитесь возможности загрузить свои сохранения.",152,151,,
1154,3399,Connecting,ME_MUL_GLO_00006,Connecting,Соединение,10,10,,
1155,3595,Feature restricted PS3,ME_MPO_MPO_00017,Online feature is restricted due to content restrictions on the account.,Функция недоступна из-за ограничений на контент на аккаунте.,72,60,,
1156,3598,ServerBlocked,ME_MPO_MPO_00018,You have been returned to the main menu as the server has blocked you from joining the game.,"Вы возвращены в главное меню, так как сервер заблокировал вам доступ к игре.",92,76,,
1157,3601,N/W error and session error,ME_MPO_MPO_00019,You have been returned to the main menu because of a network error or the game session is no longer available.,Вы возвращены в главное меню из-за сетевой ошибки или недоступности текущей игровой сессии.,110,91,,
1158,3604,OnlinePlayInTrialMode,ME_MPO_MPO_00020,Online play is only available in trial mode. You must purchase additional content to gain access beyond World 1.,"В пробном режиме доступен только онлайн режим. Приобретите доп. контент, чтобы получить доступ к остальным мирам.",112,113,,
1159,3607,N/W issue when hosting,ME_MPO_MPO_00021,You have been returned to the main menu because of a network issue while hosting the server.,Вы возвращены в главное меню из-за сетевой ошибки во время пребывания ведущим партии.,92,85,,
1160,3610,PurchaseFullGame,ME_MPO_MPO_00022,This feature requires you to purchase the full game.,Для этой функции нужно купить полную версию игры.,52,49,,
1161,3613,N/W issue while joining,ME_MPO_MPO_00023,You have been returned to the main menu because of a network issue while joining the match.,Вы возвращены в главное меню из-за сетевой ошибки во время подключения к бою.,91,77,,
1162,3616,Storage Device Error,ME_MPO_MPO_00024,The storage device containing your profile has been removed. Your profile could not be saved.,"Хранилище данных, содержащее ваш профиль, было извлечено. Сохранение невозможно.",93,80,,
1163,3542,OnlineMultiplayer and WallacePack,ME_MPO_MTR_00003,"To play Worlds other than World 1, you need to buy Scott Pilgrim Online Multiplayer and Wallace pack DLC","Если вы хотите сыграть в иных Мирах, вы должны купить Scott Pilgrim Online Multiplayer и DLC Wallace.",104,101,,
1164,3619,Storage Device Error Title,ME_MPO_MPO_00025,Profile save failed!,Не удалось сохранить профиль!,20,29,,
1165,909,Menu_Main_Ubisoft_Club,ME_MAI_00018,UBISOFT CONNECT,UBISOFT CONNECT,15,15,,
1166,1662,Menu_Control_Stadia_Disclaimer,ME_CON_00010,"No endorsement or affiliation is intended between Stadia and the manufacturers of non-Stadia controllers or consoles. STADIA, the Stadia beacon, Google, and related marks and logos are trademarks of Google LLC. All other trademarks are the property of their respective owners.","Stadia не поддерживает и не аффилирована с производителями контроллеров или консолей, не относящихся к ней. STADIA, Stadia beacon, Google и связанные с ними знаки и логотипы являются торговыми марками Google LLC. Все остальные ТМ — собственность их соответствующих владельцев.",276,276,,
1167,1665,Menu_Control_Reset,ME_CON_00011,RESET TO DEFAULT,ПО УМОЛЧАНИЮ,16,12,,
1168,1551,Menu_Help_Options_05,ME_HEL_00006,KEYBOARD,КЛАВИАТУРА,8,10,,
1169,3235,Message_UbisoftClub_Login,ME_MSB_00043,"Welcome to Scott Pilgrim!<lf><lf>Scott Pilgrim requires you to be logged into a Ubisoft account, also to enjoy these Ubisoft Connect benefits:<lf>- Get your Fankit<lf>- Check your game stats<lf>- Compare achievements with friends<lf>and unlock Knives Chau!","Добро пожаловать в игру!<lf><lf>Вы обязаны войти в ваш аккаунт Ubisoft перед игровой сессией, к тому же, вам станет доступно следующие:<lf>- Фанкит<lf>- Проверка статистики<lf>- Сравнение достижений<lf> и новый персонаж - Найвз Чау!",256,232,,
1170,3238,Message_UbisoftClub_Welcome,ME_MSB_00044,Welcome back to Ubisoft Connect!<lf><lf>Discover Ubisoft Connect benefits:<lf>- Get your Fankit<lf>- Check your game stats<lf>- Compare achievements with friends<lf><lf>Join the community of passionate players of Ubisoft Connect!,Рады снова видеть вас в Ubisoft Connect!<lf><lf>Откройте для себя все плюшки:<lf>- Получите фанкит<lf>- Проверьте статистику<lf> - Сравните достижения с друзьями<lf><lf>Вступайте в сообщество увлеченных игроков Ubisoft Connect!,229,227,,
1171,3241,Message_Ubisoft_Services_Unavailable,ME_MSB_00045,Ubisoft Services are currently unavailable. Please try again later.,Ubisoft Services в данный момент недоступны. Повторите позднее.,67,63,,
1172,3244,Message_PlaceHolder2,ME_MSB_00046,PlayStation Plus is required to access this feature.  Open the PlayStation Store page?,Для данной функции необходим PlayStation Plus. Открыть страницу PlayStation Story?,86,82,,
1173,3247,Message_PlaceHolder3,ME_MSB_00047,You have been returned to the main menu because an unknown error occurred.<lf>Code: %ls,Вы возвращены в главное меню из-за неизвестной ошибки.<lf>Код: %ls,87,66,,
1174,3250,Message_PlaceHolder4,ME_MSB_00048,Welcome to Scott Pilgrim!<lf><lf>Playing Scott Pilgrim with a Ubisoft account will allow you to enjoy these Ubisoft Connect benefits:<lf>- Get your Fankit<lf>- Check your game stats<lf>- Compare achievements with friends<lf>and unlock Knives Chau!,"Добро пожаловать в игру!<lf><lf>Играя в Скотта Пилигрима через аккаунт Ubisoft, вам станет доступно следующее:<lf>- Фанкит<lf>- Проверка статистики<lf>- Сравнение достижений<lf> и новый персонаж - Найвз Чау!",247,207,,
1175,1057,Menu_Leaderboards_Switch_Name,ME_LED_00025,NAME,ИМЯ,4,3,,
1176,1668,Menu_Control_Move_Up,ME_CON_00012,MOVE UP,ВВЕРХ,7,5,,
1177,1671,Menu_Control_Move_Down,ME_CON_00013,MOVE DOWN,ВНИЗ,9,4,,
1178,1674,Menu_Control_Move_Left,ME_CON_00014,MOVE LEFT,ВЛЕВО,9,5,,
1179,1677,Menu_Control_Move_Right,ME_CON_00015,MOVE RIGHT,ВПРАВО,10,6,,
1180,1609,Menu_Graphics_Title,ME_GRP_00001,GRAPHICS,ГРАФИКА,8,7,,
1181,1612,Menu_Graphics_Display,ME_GRP_00002,DISPLAY,ЭКРАН,7,5,,
1182,1615,Menu_Graphics_Windowed,ME_GRP_00003,WINDOWED,В ОКНЕ,8,6,,
1183,1618,Menu_Graphics_Borderless,ME_GRP_00004,BORDERLESS,БЕЗ РАМОК,10,9,,
1184,1621,Menu_Graphics_Fullscreen,ME_GRP_00005,FULLSCREEN,ПОЛНЫЙ ЭКРАН,10,12,,
1185,1624,Menu_Graphics_Vsync,ME_GRP_00006,V-SYNC,V-SYNC,6,6,,
1186,1627,Menu_Graphics_Resolution,ME_GRP_00007,RESOLUTION,РАЗРЕШЕНИЕ,10,10,,
1187,1630,Menu_Graphics_Apply,ME_GRP_00008,APPLY,ПРИНЯТЬ,5,7,,
1188,1060,Menu_Leaderboards_PC_Name,ME_LED_00026,NAME,ИМЯ,4,3,,
1189,1063,Menu_Leaderboards_Stadia_Name,ME_LED_00027,STADIA NAME,ИМЯ В STADIA,11,12,,
1190,3672,SessionName,ME_MPI_00003,Scott Pilgrim co-op!,Скотт Пилигрим - кооп!,20,22,,
1191,3675,DefaultInviteMessage,ME_MPI_00004,Let's play together!,Сыграем вместе!,20,15,,
1192,853,GameTitle,ME_GLO_00002,Scott Pilgrim vs. the World: The Game,Скотт Пилигрим против всех: Игра,37,32,,
1193,3133,Message_NewFeatureUnlocked,ME_MSB_00005,UNLOCKED!,ОТКРЫТО!,9,8,,
1194,912,Menu_Main_Change_Profile,ME_MAI_00019,CHANGE PROFILE,СМЕНИТЬ ПРОФИЛЬ,14,15,,
1195,3622,Lobby Setting Up,ME_MPO_MPO_00026,The player that invited you is setting up the lobby. Please wait for a moment.,"Пригласивший вас игрок настраивает лобби, подождите.",78,52,,
1196,3625,Lobby Closed,ME_MPO_MPO_00027,The owner of the lobby has closed the match.,Создатель лобби завершил бой.,44,29,,
1197,3628,Last Player Disconnect,ME_MPO_MPO_00028,You have been returned to the main menu because the last remaining player disconnected from the match.,Вы возвращены в главное меню по причине выхода последнего игрока из боя.,102,72,,
1198,3631,New Game Version,ME_MPO_MPO_00029,"A newer version of the game exists, please update if you wish to make use of this feature.","Для игры доступно обновление. Установите его, если хотите воспользоваться данной функцией.",90,90,,
1199,3634,New System Version,ME_MPO_MPO_00030,"A newer system version exists, please update if you wish to make use of this feature.","Доступна новая версия ПО. Обновитесь, если хотите воспользоваться данной функцией.",85,82,,
1200,3637,NAT Type STRICT,ME_MPO_MPO_00031,"Your NAT type is STRICT, so you cannot host an online match. Please check your NAT settings and try again.",У вас NAT строго типа - вы не можете быть ведущим в онлайн бое. Измените настройки NAT и повторите попытку.,106,107,,
1201,3640,Ubisoft Connect Required,ME_MPO_MPO_00032,You must be logged into a Ubisoft account for this feature. Do you want to log in or sign up now?,Вы необходимо войти в аккаунт Ubisoft. Желаете авторизироваться или зарегистрироваться сейчас?,97,94,,
1202,3643,Controller Disconnected,ME_MPO_MPO_00033,Controller for player %ls has been disconnected. Reconnect your controller and press any button to continue!,"Геймпад игрока %ls был отключен. Снова подключите ваш геймпад и нажмите любую кнопку, чтобы продолжить!",108,103,,
1203,3652,Session Unavailable,ME_MPO_MPO_00036,The session is full or no longer available.,В сессии нет мест или она более недоступна.,43,43,,
1204,3655,Bad Connection,ME_MPO_MPO_00037,Due to poor networking conditions the current match may not work well.,Из-за плохого соединения в текущем бое возможны неполадки.,70,58,,
1205,3253,Message_UbisoftClub_Unavailable,ME_MSB_00049,Ubisoft Connect is currently not available. Please try again later.,Ubisoft Connect в данный момент недоступен. Повторите позднее.,67,62,,
1206,3256,Message_Leaderboards_Unavailable,ME_MSB_00050,Leaderboards are currently not available. Please try again later.,Список лидеров в данный момент недоступен. Попробуйте позднее.,65,62,,
1207,3259,Message_News_Unavailable,ME_MSB_00051,News is currently unavailable. Please try again later.,В данный момент новости недоступны. Попробуйте позднее.,54,55,,
1208,3262,Message_Uplay_Unavailable,ME_MSB_00052,Ubisoft Connect is currently unavailable. Please try again later.,Ubisoft Connect в данный момент недоступен. Повторите позднее.,65,62,,
1209,3646,Controller Disconnected XBOX,ME_MPO_MPO_00034,Controller for player %ls has been disconnected. Reconnect your controller and press any button to continue!,"Геймпад игрока %ls был отключен. Снова подключите ваш геймпад и нажмите любую кнопку, чтобы продолжить!",108,103,,
1210,3658,Timed Out Other,ME_MPO_MPO_00038,The connection has timed out. Please check your connection and try again.,Время ожидания истекло. Проверьте подключение и повторите попытку.,73,66,,
1211,3649,Controller Disconnected PS,ME_MPO_MPO_00035,Controller for player %ls has been disconnected. Reconnect your controller and press any button to continue!,"Геймпад игрока %ls был отключен. Снова подключите ваш геймпад и нажмите любую кнопку, чтобы продолжить!",108,103,,
1212,3661,Ubisoft Connection Lost,ME_MPO_MPO_00039,Connection to Ubisoft Connect has been lost. As the game uses some Ubisoft Connect features you should close and restart your game to prevent any loss of functionality.,"Подключение к Ubisoft Connect было потеряно. Игра использует некоторые функции данного сервиса. Вам следует перезапустить игру, чтобы восстановить их доступность.",168,162,,
1213,1595,Menu_Settings_LeftStickDash3,ME_SET_00017,LEFT STICK DASH,РЫВОК ЛЕВЫМ СТИКОМ,15,18,"100,08",%
